timestamp,type,domain,title,category,productivity_score,duration_seconds,ai_category,ai_reasoning
1780426254689,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426254789,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426254790,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426254048,SESSION_END,youtube.com,Chicken Bacon Alfredo Lasagna 🤤🔥 - YouTube,Video / Streaming,10,2,Video / Streaming,heuristic
1780426255897,SESSION_END,youtube.com,Foo Fighters cant believe what he can do with the guitar - YouTube,Video / Streaming,10,2,Video / Streaming,heuristic
1780426257758,SESSION_END,youtube.com,Leg day for strength & explosiveness #legday #strengthtraining #mma #weighttraining #athlete #gym - YouTube,Video / Streaming,10,9,Video / Streaming,heuristic
1780426266996,LIVE_SNAPSHOT,youtube.com,Virat Kohli wins the IPL back to back ❤️ #rcb #cricket - YouTube,Video / Streaming,10,1,Video / Streaming,heuristic
1780426270235,BEHAVIORAL_UPDATE,youtube.com,Yz highlight - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426266996,SESSION_END,youtube.com,Virat Kohli wins the IPL back to back ❤️ #rcb #cricket - YouTube,Video / Streaming,10,6,Video / Streaming,heuristic
1780426273506,LIVE_SNAPSHOT,youtube.com,Yz highlight - YouTube,Video / Streaming,10,24,Video / Streaming,heuristic
1780426300227,BEHAVIORAL_UPDATE,youtube.com,You can really tell the difference when someone is well-read.😎 #movie #edit #trending - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426314674,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426314675,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426314675,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426314774,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426314850,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426273506,LIVE_SNAPSHOT,youtube.com,Yz highlight - YouTube,Video / Streaming,10,54,Video / Streaming,heuristic
1780426330235,BEHAVIORAL_UPDATE,youtube.com,You can really tell the difference when someone is well-read.😎 #movie #edit #trending - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426273506,SESSION_END,youtube.com,Yz highlight - YouTube,Video / Streaming,10,60,Video / Streaming,heuristic
1780426334125,SESSION_END,youtube.com,You can really tell the difference when someone is well-read.😎 #movie #edit #trending - YouTube,Video / Streaming,10,6,Video / Streaming,heuristic
1780426340633,SESSION_END,youtube.com,#mlbb - YouTube,Video / Streaming,10,5,Video / Streaming,heuristic
1780426346034,SESSION_END,youtube.com,The Moment The Gym Community Had to Lock in🥶 | Captain America Edit | Montagem Ritmada - YouTube,Video / Streaming,10,3,Video / Streaming,heuristic
1780426350342,SESSION_END,youtube.com,"""Satya Pad Up.. ☠️🔥"" - 'Ved Movie' Edit | MATADORA (slowed) - YouTube",Video / Streaming,10,2,Video / Streaming,heuristic
1780426354100,LIVE_SNAPSHOT,youtube.com,Bible Verses: 1 Peter 1:3-5 From Memory #biblepassages #bibleverse #gameshow - YouTube,Video / Streaming,10,4,Video / Streaming,heuristic
1780426360234,BEHAVIORAL_UPDATE,youtube.com,She Look Amazing 🔥 | Never Have I Ever | Song - Montagem Alquimia (Slowed) #edit #shorts - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426374673,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426374673,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426374673,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426374681,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426374911,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426354100,LIVE_SNAPSHOT,youtube.com,Bible Verses: 1 Peter 1:3-5 From Memory #biblepassages #bibleverse #gameshow - YouTube,Video / Streaming,10,34,Video / Streaming,heuristic
1780426390234,BEHAVIORAL_UPDATE,youtube.com,She Look Amazing 🔥 | Never Have I Ever | Song - Montagem Alquimia (Slowed) #edit #shorts - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426354100,SESSION_END,youtube.com,Bible Verses: 1 Peter 1:3-5 From Memory #biblepassages #bibleverse #gameshow - YouTube,Video / Streaming,10,58,Video / Streaming,heuristic
1780426412731,LIVE_SNAPSHOT,youtube.com,She Look Amazing 🔥 | Never Have I Ever | Song - Montagem Alquimia (Slowed) #edit #shorts - YouTube,Video / Streaming,10,5,Video / Streaming,heuristic
1780426420233,BEHAVIORAL_UPDATE,youtube.com,Cha Hae-In so tuff 🔥 | #sololeveling #sololevelingedit #chahaein #chahaeinedit #aura - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426412731,SESSION_END,youtube.com,She Look Amazing 🔥 | Never Have I Ever | Song - Montagem Alquimia (Slowed) #edit #shorts - YouTube,Video / Streaming,10,20,Video / Streaming,heuristic
1780426434688,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426434688,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426434689,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426434699,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426434865,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426432954,LIVE_SNAPSHOT,youtube.com,Cha Hae-In so tuff 🔥 | #sololeveling #sololevelingedit #chahaein #chahaeinedit #aura - YouTube,Video / Streaming,10,15,Video / Streaming,heuristic
1780426450234,BEHAVIORAL_UPDATE,youtube.com,Key & Peele S4E01｜Drill Instructor Leads Troops Into a Marching Song 😂🎶 - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426432954,SESSION_END,youtube.com,Cha Hae-In so tuff 🔥 | #sololeveling #sololevelingedit #chahaein #chahaeinedit #aura - YouTube,Video / Streaming,10,26,Video / Streaming,heuristic
1780426459099,SESSION_END,youtube.com,Key & Peele S4E01｜Drill Instructor Leads Troops Into a Marching Song 😂🎶 - YouTube,Video / Streaming,10,4,Video / Streaming,heuristic
1780426463564,LIVE_SNAPSHOT,youtube.com,organge range naruto - YouTube,Video / Streaming,10,14,Video / Streaming,heuristic
1780426480240,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426463564,SESSION_END,youtube.com,organge range naruto - YouTube,Video / Streaming,10,22,Video / Streaming,heuristic
1780426463564,SESSION_END,youtube.com,organge range naruto - YouTube,Video / Streaming,10,31,Video / Streaming,heuristic
1780426494279,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426494682,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426494683,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426494693,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426494694,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426494298,LIVE_SNAPSHOT,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,13,Browsing,heuristic
1780426510227,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426510239,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426530931,LIVE_SNAPSHOT,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,7,Browsing,heuristic
1780426540228,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426540327,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426554682,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426554685,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426554785,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426554862,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426530931,LIVE_SNAPSHOT,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,37,Browsing,heuristic
1780426570221,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426570318,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426530931,LIVE_SNAPSHOT,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,67,Browsing,heuristic
1780426600220,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426600325,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426530931,SESSION_END,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,71,Browsing,heuristic
1780426606885,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Design with AI,,,,Unclassified,heuristic
1780426602291,SESSION_END,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,11,Browsing,heuristic
1780426614677,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426614677,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426614686,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426614783,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426613506,LIVE_SNAPSHOT,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,14,Browsing,heuristic
1780426613506,SESSION_END,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,15,Browsing,heuristic
1780426613506,SESSION_END,stitch.withgoogle.com,Stitch - Design with AI,Browsing,30,15,Browsing,heuristic
1780426628751,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426630238,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426632676,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426643585,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,heuristic
1780426628762,SESSION_END,localhost,Cognitive-Aware Learning Tutor,Browsing,30,20,Browsing,heuristic
1780426648815,SESSION_END,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,2,Video / Streaming,heuristic
1780426650512,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426651005,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426653680,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426651432,LIVE_SNAPSHOT,stitch.withgoogle.com,Stitch - Projects,Browsing,30,6,Browsing,heuristic
1780426660239,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426661885,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426666683,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426651432,SESSION_END,stitch.withgoogle.com,Stitch - Projects,Browsing,30,20,Browsing,heuristic
1780426673688,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426674679,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426674780,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426683681,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,14,Video / Streaming,heuristic
1780426690237,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426696677,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426698687,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426704678,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,44,Video / Streaming,heuristic
1780426720237,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426726683,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426728687,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426734684,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426734684,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426734696,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,74,Video / Streaming,heuristic
1780426750238,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426758687,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426673238,SESSION_END,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,92,Video / Streaming,heuristic
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,104,Video / Streaming,heuristic
1780426780238,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426788682,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426794688,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426794689,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426794798,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426794868,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,134,Video / Streaming,heuristic
1780426810237,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426818677,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,164,Video / Streaming,heuristic
1780426840237,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426848684,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426854678,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426854779,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426854779,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426854779,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,194,Video / Streaming,heuristic
1780426870239,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426878682,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426673238,LIVE_SNAPSHOT,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",Video / Streaming,10,224,Video / Streaming,heuristic
1780426900238,BEHAVIORAL_UPDATE,youtube.com,"ORANGE RANGE""VIVA ROCK""MV - YouTube",,,,Unclassified,Local LLM unavailable — heuristic used
1780426908688,BEHAVIORAL_UPDATE,stitch.withgoogle.com,Stitch - Projects,,,,Unclassified,heuristic
1780426914685,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,heuristic
1780426914685,BEHAVIORAL_UPDATE,bing.com,gen ai website design - Search,,,,Unclassified,Local LLM unavailable — heuristic used
1780426914809,BEHAVIORAL_UPDATE,localhost,Cognitive-Aware Learning Tutor,,,,Unclassified,Local LLM unavailable — heuristic used
1780426914892,BEHAVIORAL_UPDATE,youtube.com,The Worst Phone Launch Of 2026! - YouTube,,,,Unclassified,Local LLM unavailable — heuristic used
1780426909504,SESSION_END,stitch.withgoogle.com,Stitch - Projects,Browsing,30,6,Browsing,heuristic
